# Athena++ data at time=2.500000e-01  cycle=33 
# gid   i       x1v         z4c_chi         z4c_gxx         z4c_gxy         z4c_gxz         z4c_gyy         z4c_gyz         z4c_gzz         z4c_Khat         z4c_Axx         z4c_Axy         z4c_Axz         z4c_Ayy         z4c_Ayz         z4c_Azz         z4c_Gamx         z4c_Gamy         z4c_Gamz         z4c_Theta         z4c_alpha         z4c_betax         z4c_betay         z4c_betaz     
00174 0004 -9.68750e+00  8.17833e-01  1.00000e+00 -7.29302e-08 -7.29302e-08  9.99999e-01  2.30903e-09  9.99999e-01 -2.72313e-06 -8.40696e-06  4.33038e-07  4.33038e-07  4.20347e-06 -1.42449e-08  4.20347e-06  4.79769e-07 -1.21273e-09 -1.21273e-09 -1.76759e-06  9.04342e-01  1.83112e-07 -2.20038e-10 -2.20038e-10
00174 0005 -9.06250e+00  8.06889e-01  1.00001e+00 -3.70072e-07 -3.70072e-07  9.99996e-01  1.27329e-08  9.99996e-01 -9.92384e-06 -3.11877e-05  1.64549e-06  1.64549e-06  1.55937e-05 -5.64411e-08  1.55937e-05  1.25750e-06 -1.03184e-08 -1.03184e-08 -3.03200e-06  8.98273e-01 -1.67801e-07  7.05968e-10  7.05968e-10
00174 0006 -8.43750e+00  7.94554e-01  1.00001e+00 -5.09928e-07 -5.09928e-07  9.99995e-01  1.88935e-08  9.99995e-01 -1.56271e-05 -4.12186e-05  2.29102e-06  2.29102e-06  2.06090e-05 -8.48818e-08  2.06090e-05  3.04052e-07 -1.83199e-08 -1.83199e-08  2.24811e-07  8.91382e-01 -4.47862e-08  2.20024e-09  2.20024e-09
00174 0007 -7.81250e+00  7.80548e-01  1.00001e+00 -7.15543e-07 -7.15543e-07  9.99994e-01  2.86276e-08  9.99994e-01 -2.03695e-05 -5.39638e-05  3.24199e-06  3.24199e-06  2.69814e-05 -1.29738e-07  2.69814e-05  6.33600e-07 -2.43296e-08 -2.43296e-08  1.83841e-08  8.83491e-01 -6.96857e-08  3.26942e-09  3.26942e-09
00174 0008 -7.18750e+00  7.64510e-01  1.00002e+00 -1.02894e-06 -1.02894e-06  9.99992e-01  4.47499e-08  9.99992e-01 -2.72189e-05 -7.21350e-05  4.71150e-06  4.71150e-06  3.60666e-05 -2.04952e-07  3.60666e-05  7.73727e-07 -3.34862e-08 -3.34862e-08 -2.05586e-08  8.74369e-01 -1.06289e-07  5.15099e-09  5.15099e-09
00174 0009 -6.56250e+00  7.45968e-01  1.00002e+00 -1.52138e-06 -1.52138e-06  9.99989e-01  7.24808e-08  9.99989e-01 -3.72367e-05 -9.85750e-05  7.05256e-06  7.05256e-06  4.92859e-05 -3.36124e-07  4.92859e-05  9.54423e-07 -4.56100e-08 -4.56100e-08 -3.25263e-08  8.63704e-01 -1.51140e-07  8.46736e-09  8.46736e-09
00174 0010 -5.93750e+00  7.24296e-01  1.00003e+00 -2.32267e-06 -2.32267e-06  9.99985e-01  1.22386e-07  9.99985e-01 -5.22709e-05 -1.38216e-04  1.09268e-05  1.09268e-05  6.91050e-05 -5.76127e-07  6.91050e-05  1.09617e-06 -5.82197e-08 -5.82197e-08 -6.79945e-08  8.51069e-01 -2.15576e-07  1.46976e-08  1.46976e-08
00174 0011 -5.31250e+00  6.98644e-01  1.00004e+00 -3.68760e-06 -3.68760e-06  9.99979e-01  2.17100e-07  9.99979e-01 -7.58958e-05 -1.99855e-04  1.76639e-05  1.76639e-05  9.99209e-05 -1.04110e-06  9.99209e-05  1.20370e-06 -7.37414e-08 -7.37414e-08 -5.27598e-08  8.35867e-01 -3.69184e-07  2.68402e-08  2.68402e-08
00175 0004 -4.84375e+00  6.75318e-01  1.00006e+00 -2.71652e-06 -2.71652e-06  9.99972e-01  8.80507e-08  9.99972e-01 -1.07671e-04 -2.75325e-04  1.32253e-05  1.32253e-05  1.37651e-04 -4.31036e-07  1.37651e-04 -3.40615e-07 -7.61522e-08 -7.61522e-08  6.92869e-06  8.21802e-01 -4.25833e-07  3.58607e-08  3.58607e-08
00175 0005 -4.53125e+00  6.58218e-01  1.00007e+00 -3.56886e-06 -3.56886e-06  9.99966e-01  1.23043e-07  9.99966e-01 -1.28803e-04 -3.40929e-04  1.75795e-05  1.75795e-05  1.70447e-04 -6.07956e-07  1.70447e-04  1.32627e-07 -5.14862e-09 -5.14862e-09 -1.64519e-07  8.11336e-01 -7.57731e-07  2.78618e-08  2.78618e-08
00175 0006 -4.21875e+00  6.39256e-01  1.00009e+00 -4.73538e-06 -4.73538e-06  9.99957e-01  1.75395e-07  9.99957e-01 -1.60885e-04 -4.26834e-04  2.37596e-05  2.37596e-05  2.13389e-04 -8.79645e-07  2.13389e-04 -1.19708e-06  4.73432e-08  4.73432e-08 -3.85835e-08  7.99571e-01 -1.09789e-06  4.04649e-08  4.04649e-08
00175 0007 -3.90625e+00  6.18120e-01  1.00011e+00 -6.38670e-06 -6.38670e-06  9.99947e-01  2.55504e-07  9.99947e-01 -2.04619e-04 -5.42289e-04  3.25811e-05  3.25811e-05  2.71101e-04 -1.30358e-06  2.71101e-04 -3.71332e-06  1.47196e-07  1.47196e-07 -1.35159e-08  7.86251e-01 -1.48688e-06  6.04176e-08  6.04176e-08
00175 0008 -3.59375e+00  5.94427e-01  1.00013e+00 -8.77057e-06 -8.77057e-06  9.99933e-01  3.81406e-07  9.99933e-01 -2.63856e-04 -6.98749e-04  4.56431e-05  4.56431e-05  3.49303e-04 -1.98517e-06  3.49303e-04 -8.35321e-06  3.63082e-07  3.63082e-07 -3.08127e-08  7.71048e-01 -2.10033e-06  9.29658e-08  9.29658e-08
00175 0009 -3.28125e+00  5.67709e-01  1.00017e+00 -1.22874e-05 -1.22874e-05  9.99914e-01  5.85311e-07  9.99914e-01 -3.45784e-04 -9.14834e-04  6.54650e-05  6.54650e-05  4.57297e-04 -3.11903e-06  4.57297e-04 -1.70624e-05  8.10104e-07  8.10104e-07 -4.01293e-08  7.53538e-01 -3.05307e-06  1.48698e-07  1.48698e-07
00175 0010 -2.96875e+00  5.37380e-01  1.00022e+00 -1.75996e-05 -1.75996e-05  9.99889e-01  9.26934e-07  9.99889e-01 -4.61384e-04 -1.21912e-03  9.64356e-05  9.64356e-05  6.09354e-04 -5.08090e-06  6.09354e-04 -3.36769e-05  1.76385e-06  1.76385e-06  6.56022e-08  7.33157e-01 -4.59862e-06  2.49595e-07  2.49595e-07
00175 0011 -2.65625e+00  5.02715e-01  1.00029e+00 -2.58578e-05 -2.58578e-05  9.99854e-01  1.52187e-06  9.99854e-01 -6.28339e-04 -1.65766e-03  1.46621e-04  1.46621e-04  8.28458e-04 -8.63426e-06  8.28458e-04 -6.42871e-05  3.76237e-06  3.76237e-06 -1.32087e-06  7.09148e-01 -7.28382e-06  4.37918e-07  4.37918e-07
00176 0004 -2.42188e+00  4.72334e-01  1.00037e+00 -1.77205e-05 -1.77205e-05  9.99816e-01  5.74687e-07  9.99816e-01 -8.15148e-04 -2.15461e-03  1.03924e-04  1.03924e-04  1.07671e-03 -3.37319e-06  1.07671e-03 -1.14816e-04  3.42061e-06  3.42061e-06  5.66826e-06  6.87422e-01 -1.08373e-05  3.76540e-07  3.76540e-07
00176 0005 -2.26562e+00  4.50743e-01  1.00043e+00 -2.20512e-05 -2.20512e-05  9.99787e-01  7.60573e-07  9.99787e-01 -9.65481e-04 -2.56040e-03  1.32124e-04  1.32124e-04  1.27938e-03 -4.56690e-06  1.27938e-03 -1.56710e-04  5.25359e-06  5.25359e-06 -2.52013e-08  6.71553e-01 -1.42012e-05  4.93316e-07  4.93316e-07
00176 0006 -2.10938e+00  4.27463e-01  1.00050e+00 -2.75468e-05 -2.75468e-05  9.99753e-01  1.02023e-06  9.99753e-01 -1.15057e-03 -3.05724e-03  1.70082e-04  1.70082e-04  1.52748e-03 -6.29851e-06  1.52748e-03 -2.19837e-04  8.15946e-06  8.15946e-06  8.45956e-08  6.54014e-01 -1.90442e-05  7.05848e-07  7.05848e-07
00176 0007 -1.95312e+00  4.02324e-01  1.00058e+00 -3.46719e-05 -3.46719e-05  9.99712e-01  1.38699e-06  9.99712e-01 -1.38474e-03 -3.67905e-03  2.21024e-04  2.21024e-04  1.83792e-03 -8.84176e-06  1.83792e-03 -3.14497e-04  1.25790e-05  1.25790e-05 -1.25307e-08  6.34532e-01 -2.58024e-05  1.03324e-06  1.03324e-06
