# Athena++ data at time=1.000000e-01  cycle=13 
# gid   i       x1v         z4c_chi         z4c_gxx         z4c_gxy         z4c_gxz         z4c_gyy         z4c_gyz         z4c_gzz         z4c_Khat         z4c_Axx         z4c_Axy         z4c_Axz         z4c_Ayy         z4c_Ayz         z4c_Azz         z4c_Gamx         z4c_Gamy         z4c_Gamz         z4c_Theta         z4c_alpha         z4c_betax         z4c_betay         z4c_betaz     
00174 0004 -9.68750e+00  8.17834e-01  1.00000e+00 -5.06257e-09 -5.06257e-09  1.00000e+00  1.67466e-10  1.00000e+00 -5.37390e-07 -1.58546e-06  8.16137e-08  8.16137e-08  7.92731e-07 -2.69833e-09  7.92731e-07  2.65225e-08 -9.29677e-11 -9.29677e-11 -3.41222e-07  9.04342e-01  4.40237e-10 -1.49979e-12 -1.49979e-12
00174 0005 -9.06250e+00  8.06889e-01  1.00000e+00 -5.95855e-08 -5.95855e-08  9.99999e-01  2.04553e-09  9.99999e-01 -4.00096e-06 -1.26211e-05  6.62790e-07  6.62790e-07  6.31055e-06 -2.27523e-08  6.31055e-06  1.70735e-07 -1.64308e-09 -1.64308e-09 -1.27400e-06  8.98271e-01  3.59542e-09 -3.37785e-11 -3.37785e-11
00174 0006 -8.43750e+00  7.94555e-01  1.00000e+00 -8.15265e-08 -8.15265e-08  9.99999e-01  3.02199e-09  9.99999e-01 -6.27564e-06 -1.64687e-05  9.14757e-07  9.14757e-07  8.23434e-06 -3.39065e-08  8.23434e-06  6.07571e-08 -2.88361e-09 -2.88361e-09  1.29355e-07  8.91379e-01  1.19291e-09 -5.78667e-11 -5.78667e-11
00174 0007 -7.81250e+00  7.80549e-01  1.00000e+00 -1.14471e-07 -1.14471e-07  9.99999e-01  4.58045e-09  9.99999e-01 -8.12716e-06 -2.15667e-05  1.29576e-06  1.29576e-06  1.07833e-05 -5.18488e-08  1.07833e-05  9.92453e-08 -3.90144e-09 -3.90144e-09 -1.14903e-09  8.83488e-01  1.92232e-09 -7.53941e-11 -7.53941e-11
00174 0008 -7.18750e+00  7.64511e-01  1.00000e+00 -1.64594e-07 -1.64594e-07  9.99999e-01  7.16011e-09  9.99999e-01 -1.08670e-05 -2.88232e-05  1.88261e-06  1.88261e-06  1.44115e-05 -8.18964e-08  1.44115e-05  1.23914e-07 -5.34503e-09 -5.34503e-09 -7.21168e-09  8.74364e-01  2.29802e-09 -9.91145e-11 -9.91145e-11
00174 0009 -6.56250e+00  7.45970e-01  1.00000e+00 -2.43342e-07 -2.43342e-07  9.99998e-01  1.15979e-08  9.99998e-01 -1.48632e-05 -3.93836e-05  2.81773e-06  2.81773e-06  1.96917e-05 -1.34296e-07  1.96917e-05  1.51241e-07 -7.23218e-09 -7.23218e-09 -1.30489e-08  8.63697e-01  2.66960e-09 -1.27684e-10 -1.27684e-10
00174 0010 -5.93750e+00  7.24298e-01  1.00000e+00 -3.71434e-07 -3.71434e-07  9.99998e-01  1.95857e-08  9.99998e-01 -2.08546e-05 -5.52101e-05  4.36491e-06  4.36491e-06  2.76048e-05 -2.30160e-07  2.76048e-05  1.81179e-07 -9.22533e-09 -9.22533e-09 -2.82526e-08  8.51059e-01  3.01685e-09 -1.53527e-10 -1.53527e-10
00174 0011 -5.31250e+00  6.98647e-01  1.00001e+00 -5.89544e-07 -5.89544e-07  9.99997e-01  3.47520e-08  9.99997e-01 -3.02753e-05 -7.98214e-05  7.05429e-06  7.05429e-06  3.99103e-05 -4.15827e-07  3.99103e-05  1.89174e-07 -1.11433e-08 -1.11433e-08 -2.24507e-08  8.35854e-01  2.92322e-09 -1.72442e-10 -1.72442e-10
00175 0004 -4.84375e+00  6.75322e-01  1.00001e+00 -4.33084e-07 -4.33084e-07  9.99995e-01  1.40914e-08  9.99995e-01 -4.37222e-05 -1.10305e-04  5.27173e-06  5.27173e-06  5.51515e-05 -1.71568e-07  5.51515e-05  9.78813e-08 -1.57536e-08 -1.57536e-08  3.21851e-06  8.21784e-01  1.39348e-09 -2.61977e-10 -2.61977e-10
00175 0005 -4.53125e+00  6.58223e-01  1.00001e+00 -5.71342e-07 -5.71342e-07  9.99994e-01  1.96911e-08  9.99994e-01 -5.10121e-05 -1.35924e-04  7.04088e-06  7.04088e-06  6.79608e-05 -2.42749e-07  6.79608e-05 -9.56033e-08 -4.57096e-10 -4.57096e-10 -2.66488e-07  8.11314e-01 -1.36349e-09  2.60117e-12  2.60117e-12
00175 0006 -4.21875e+00  6.39261e-01  1.00001e+00 -7.57871e-07 -7.57871e-07  9.99993e-01  2.80730e-08  9.99993e-01 -6.41878e-05 -1.70428e-04  9.48153e-06  9.48153e-06  8.52120e-05 -3.51188e-07  8.52120e-05 -1.59554e-07  7.12597e-09  7.12597e-09  8.81442e-09  7.99544e-01 -2.03335e-09  9.12206e-11  9.12206e-11
00175 0007 -3.90625e+00  6.18126e-01  1.00002e+00 -1.02231e-06 -1.02231e-06  9.99991e-01  4.09023e-08  9.99991e-01 -8.15743e-05 -2.16458e-04  1.30059e-05  1.30059e-05  1.08226e-04 -5.20367e-07  1.08226e-04 -5.85077e-07  2.32785e-08  2.32785e-08 -6.79116e-09  7.86217e-01 -7.10214e-09  2.82267e-10  2.82267e-10
00175 0008 -3.59375e+00  5.94436e-01  1.00002e+00 -1.40420e-06 -1.40420e-06  9.99989e-01  6.10740e-08  9.99989e-01 -1.05181e-04 -2.78871e-04  1.82174e-05  1.82174e-05  1.39431e-04 -7.92347e-07  1.39431e-04 -1.31406e-06  5.73170e-08  5.73170e-08 -1.15929e-08  7.71006e-01 -1.47288e-08  6.42544e-10  6.42544e-10
00175 0009 -3.28125e+00  5.67719e-01  1.00003e+00 -1.96790e-06 -1.96790e-06  9.99986e-01  9.37635e-08  9.99986e-01 -1.37833e-04 -3.65059e-04  2.61253e-05  2.61253e-05  1.82522e-04 -1.24477e-06  1.82522e-04 -2.69666e-06  1.28249e-07  1.28249e-07 -1.96224e-08  7.53483e-01 -2.75763e-08  1.31139e-09  1.31139e-09
00175 0010 -2.96875e+00  5.37392e-01  1.00004e+00 -2.82008e-06 -2.82008e-06  9.99982e-01  1.48587e-07  9.99982e-01 -1.83916e-04 -4.86415e-04  3.84814e-05  3.84814e-05  2.43194e-04 -2.02754e-06  2.43194e-04 -5.26420e-06  2.79177e-07  2.79177e-07  3.45425e-08  7.33086e-01 -4.82209e-08  2.55767e-09  2.55767e-09
00175 0011 -2.65625e+00  5.02730e-01  1.00005e+00 -4.14602e-06 -4.14602e-06  9.99977e-01  2.44201e-07  9.99977e-01 -2.50473e-04 -6.61281e-04  5.84948e-05  5.84948e-05  3.30617e-04 -3.44530e-06  3.30617e-04 -1.01903e-05  6.00538e-07  6.00538e-07 -5.09344e-07  7.09055e-01 -8.17476e-08  4.81665e-09  4.81665e-09
00176 0004 -2.42188e+00  4.72352e-01  1.00006e+00 -2.83857e-06 -2.83857e-06  9.99970e-01  9.22479e-08  9.99970e-01 -3.28740e-04 -8.61786e-04  4.13294e-05  4.13294e-05  4.30854e-04 -1.34312e-06  4.30854e-04 -1.75571e-05  4.52817e-07  4.52817e-07  3.29158e-06  6.87304e-01 -1.24424e-07  2.94141e-09  2.94141e-09
00176 0005 -2.26562e+00  4.50763e-01  1.00007e+00 -3.54700e-06 -3.54700e-06  9.99966e-01  1.22269e-07  9.99966e-01 -3.83831e-04 -1.02029e-03  5.28283e-05  5.28283e-05  5.10093e-04 -1.82180e-06  5.10093e-04 -2.53227e-05  8.36255e-07  8.36255e-07 -2.69252e-07  6.71417e-01 -1.63540e-07  5.45085e-09  5.45085e-09
00176 0006 -2.10938e+00  4.27485e-01  1.00008e+00 -4.43446e-06 -4.43446e-06  9.99960e-01  1.64245e-07  9.99960e-01 -4.59174e-04 -1.21959e-03  6.78548e-05  6.78548e-05  6.09721e-04 -2.51304e-06  6.09721e-04 -3.43879e-05  1.28369e-06  1.28369e-06  3.15575e-08  6.53856e-01 -1.99192e-07  7.43643e-09  7.43643e-09
00176 0007 -1.95312e+00  4.02348e-01  1.00009e+00 -5.59154e-06 -5.59154e-06  9.99953e-01  2.23692e-07  9.99953e-01 -5.52890e-04 -1.46759e-03  8.81854e-05  8.81854e-05  7.33694e-04 -3.52791e-06  7.33694e-04 -4.94552e-05  1.97735e-06  1.97735e-06 -2.10626e-09  6.34348e-01 -2.54070e-07  1.01568e-08  1.01568e-08
