cycle,time,dt_spatial,dt_source,dt_final,max_source_rate,max_coordinate_speed,negative_real_stability_radius,limiter
0,0,0.036028027330188006,1.3957170865364181,0.0054042040995282009,2,1.7347605359350617,3.489292716341045,z4c_spatial_or_other
1,0.0054042040995282009,0.035982404244362991,1.3957170865364181,0.0053973606366544483,2,1.7369600868121884,3.489292716341045,z4c_spatial_or_other
2,0.010801564736182649,0.035939083943497534,1.3957170865364181,2.1748201223177263e-05,2,1.7390537860748156,3.489292716341045,z4c_spatial_or_other
3,0.010823312937405826,0.017965896135178787,1.3957170865364181,4.3496402446354526e-05,2,1.7394066939310522,3.489292716341045,z4c_spatial_or_other
4,0.010866809339852181,0.017965673172555732,1.3957170865364181,8.6992804892709052e-05,2,1.7394282808025996,3.489292716341045,z4c_spatial_or_other
5,0.01095380214474489,0.017965227484344058,1.3957170865364181,0.0001739856097854181,2,1.7394714332024497,3.489292716341045,z4c_spatial_or_other
6,0.011127787754530308,0.017964337055824908,1.3957170865364181,0.00034797121957083621,2,1.7395576526364072,3.489292716341045,z4c_spatial_or_other
7,0.011475758974101144,0.017962559988534237,1.3957170865364181,0.00069594243914167242,2,1.739729750099503,3.489292716341045,z4c_spatial_or_other
8,0.012171701413242817,0.017959020997988878,1.3957170865364181,0.0013918848782833448,2,1.7400725798750107,3.489292716341045,z4c_spatial_or_other
9,0.013563586291526162,0.017952003473372887,1.3957170865364181,0.0026505891449740155,2,1.7407527826268094,3.489292716341045,z4c_spatial_or_other
10,0.016214175436500177,0.008969430970133932,1.3957170865364181,0.0013454146455200897,2,1.7420280118134057,3.489292716341045,z4c_spatial_or_other
11,0.017559590082020266,0.008966041437489386,1.3957170865364181,0.0013449062156234079,2,1.7426865700918748,3.489292716341045,z4c_spatial_or_other
12,0.018904496297643673,0.0089624027149649878,1.3957170865364181,0.0013443604072447481,2,1.74339409831586,3.489292716341045,z4c_spatial_or_other
13,0.020248856704888421,0.0089588042811554851,1.3957170865364181,0.0013438206421733227,2,1.7440943578672226,3.489292716341045,z4c_spatial_or_other
