# Athena++ data at time=5.000000e-01  cycle=33 
# gid   i       x1v         z4c_chi         z4c_gxx         z4c_gxy         z4c_gxz         z4c_gyy         z4c_gyz         z4c_gzz         z4c_Khat         z4c_Axx         z4c_Axy         z4c_Axz         z4c_Ayy         z4c_Ayz         z4c_Azz         z4c_Gamx         z4c_Gamy         z4c_Gamz         z4c_Theta         z4c_alpha         z4c_betax         z4c_betay         z4c_betaz     
00132 0004 -9.68750e+00  8.17832e-01  1.00001e+00 -4.62353e-07 -4.62353e-07  9.99995e-01  1.50961e-08  9.99995e-01 -8.09319e-06 -2.57818e-05  1.33698e-06  1.33698e-06  1.28907e-05 -4.36028e-08  1.28907e-05  1.73938e-06 -1.22169e-08 -1.22169e-08 -5.01636e-06  9.04344e-01  2.08490e-07 -1.24209e-09 -1.24209e-09
00132 0005 -9.06250e+00  8.06886e-01  1.00003e+00 -1.47086e-06 -1.47086e-06  9.99986e-01  5.03606e-08  9.99986e-01 -1.95556e-05 -6.05944e-05  3.23304e-06  3.23304e-06  3.02959e-05 -1.10608e-07  3.02959e-05  3.29511e-06 -4.55565e-08 -4.55565e-08 -5.31241e-06  8.98279e-01  4.63126e-07 -5.84380e-09 -5.84380e-09
00132 0006 -8.43750e+00  7.94551e-01  1.00004e+00 -2.04730e-06 -2.04730e-06  9.99982e-01  7.58049e-08  9.99982e-01 -3.08447e-05 -8.25905e-05  4.60572e-06  4.60572e-06  4.12929e-05 -1.70392e-07  4.12929e-05  2.15999e-06 -6.76517e-08 -6.76517e-08 -9.82578e-08  8.91392e-01  2.62777e-07 -9.11483e-09 -9.11483e-09
00132 0007 -7.81250e+00  7.80545e-01  1.00005e+00 -2.86893e-06 -2.86893e-06  9.99976e-01  1.14816e-07  9.99976e-01 -4.10575e-05 -1.08288e-04  6.50435e-06  6.50435e-06  5.41403e-05 -2.60337e-07  5.41403e-05  2.45662e-06 -9.89411e-08 -9.89411e-08  1.27546e-07  8.83505e-01  3.23536e-07 -1.30190e-08 -1.30190e-08
00132 0008 -7.18750e+00  7.64505e-01  1.00006e+00 -4.12710e-06 -4.12710e-06  9.99968e-01  1.79525e-07  9.99968e-01 -5.48172e-05 -1.44819e-04  9.45826e-06  9.45826e-06  7.24027e-05 -4.11414e-07  7.24027e-05  3.11037e-06 -1.35068e-07 -1.35068e-07 -4.62039e-08  8.74387e-01  4.10360e-07 -1.77731e-08 -1.77731e-08
00132 0009 -6.56250e+00  7.45962e-01  1.00009e+00 -6.10251e-06 -6.10251e-06  9.99957e-01  2.90839e-07  9.99957e-01 -7.50426e-05 -1.97994e-04  1.41639e-05  1.41639e-05  9.89844e-05 -6.74998e-07  9.89844e-05  3.83583e-06 -1.82165e-07 -1.82165e-07 -7.05988e-08  8.63728e-01  5.04488e-07 -2.39997e-08 -2.39997e-08
00132 0010 -5.93750e+00  7.24288e-01  1.00012e+00 -9.31709e-06 -9.31709e-06  9.99941e-01  4.91199e-07  9.99941e-01 -1.05483e-04 -2.77746e-04  2.19586e-05  2.19586e-05  1.38848e-04 -1.15753e-06  1.38848e-04  4.54008e-06 -2.34977e-07 -2.34977e-07 -9.13468e-08  8.51102e-01  5.97428e-07 -3.08247e-08 -3.08247e-08
00132 0011 -5.31250e+00  6.98633e-01  1.00017e+00 -1.47976e-05 -1.47976e-05  9.99916e-01  8.71894e-07  9.99916e-01 -1.53488e-04 -4.02205e-04  3.55333e-05  3.55333e-05  2.01051e-04 -2.09328e-06  2.01051e-04  5.03505e-06 -2.99837e-07 -2.99837e-07 -1.99480e-07  8.35915e-01  6.53946e-07 -3.83396e-08 -3.83396e-08
00133 0004 -4.84375e+00  6.75305e-01  1.00023e+00 -1.09064e-05 -1.09064e-05  9.99887e-01  3.54423e-07  9.99887e-01 -2.10887e-04 -5.51968e-04  2.67367e-05  2.67367e-05  2.75890e-04 -8.67863e-07  2.75890e-04  3.06554e-06  7.66921e-09  7.66921e-09  7.04068e-06  8.21868e-01  3.86660e-07  2.07816e-08  2.07816e-08
00133 0005 -4.53125e+00  6.58201e-01  1.00028e+00 -1.42959e-05 -1.42959e-05  9.99862e-01  4.94249e-07  9.99862e-01 -2.62436e-04 -6.86816e-04  3.53703e-05  3.53703e-05  3.43264e-04 -1.22521e-06  3.43264e-04  4.47266e-07  6.69353e-08  6.69353e-08  2.36531e-06  8.11415e-01 -2.01969e-08 -3.12580e-09 -3.12580e-09
00133 0006 -4.21875e+00  6.39235e-01  1.00034e+00 -1.89955e-05 -1.89955e-05  9.99829e-01  7.03813e-07  9.99829e-01 -3.25940e-04 -8.60244e-04  4.77989e-05  4.77989e-05  4.29900e-04 -1.77131e-06  4.29900e-04 -6.24080e-06  1.65042e-07  1.65042e-07 -3.53292e-07  7.99668e-01 -7.71146e-07  2.26937e-08  2.26937e-08
