cycle,time,stage,region,component,volume,cells,L1_integral,L2_integral,RMS,maximum,signed_at_max,gid,logical_level,k,j,i,x,y,z
0,0,0,full,H,2.210000000000016,512,0.88385046782424692,0.71930228045020439,0.48385507471835637,1.2597041733398067,-1.2597041733398067,3,1,3,3,3,0.9375,1.21875,0.74375000000000002
0,0,0,full,Mx,2.210000000000016,512,0.017505696081256673,0.013875405645290152,0.0093336078832494986,0.018402740106801162,-0.018402740106801162,2,1,2,0,2,0.3125,0.73125000000000007,0.53125
0,0,0,full,My,2.210000000000016,512,0.011965695919947977,0.0099981719367011647,0.0067254982515162704,0.017599142324150264,0.017599142324150264,6,1,1,3,3,0.4375,1.21875,1.16875
0,0,0,full,Mz,2.210000000000016,512,0.017609093684883736,0.013659436196890971,0.0091883311109769803,0.017490424516011814,0.017490424516011814,4,1,3,3,3,0.4375,0.56874999999999998,1.59375
0,0,0,full,alpha_Mx,2.210000000000016,512,0.017505701582573866,0.013875417457132791,0.0093336158287546898,0.018416716492383842,-0.018416716492383842,2,1,2,0,2,0.3125,0.73125000000000007,0.53125
0,0,0,full,alpha_My,2.210000000000016,512,0.011965684186237009,0.0099981610711240166,0.0067254909425381315,0.017602985376121941,0.017602985376121941,6,1,1,3,3,0.4375,1.21875,1.16875
0,0,0,full,alpha_Mz,2.210000000000016,512,0.017609091305213254,0.013659442537066697,0.0091883353758407012,0.017491095106977089,-0.017491095106977089,0,1,1,3,3,0.4375,0.56874999999999998,0.31874999999999998
0,0,0,full,C,2.210000000000016,512,0.00087734091725159944,0.00066954764463785432,0.00045038648483219397,0.00063445516892107084,-0.00063445516892107084,0,1,2,3,3,0.4375,0.56874999999999998,0.53125
0,0,0,full,Zx,2.210000000000016,512,0.00091166063068150443,0.00071026337978474959,0.00047777485215306977,0.00067539365526397615,0.00067539365526397615,0,1,0,1,0,0.0625,0.24375000000000002,0.10625000000000001
0,0,0,full,Zy,2.210000000000016,512,0.00094662425041019721,0.00069615218680889584,0.00046828263654738114,0.00064140209551552779,-0.00064140209551552779,0,1,2,3,3,0.4375,0.56874999999999998,0.53125
0,0,0,full,Zz,2.210000000000016,512,0.00093438243654792258,0.00068259078057235746,0.00045916024752372988,0.00061817887116171822,-0.00061817887116171822,1,1,2,3,3,0.9375,0.56874999999999998,0.53125
0,0,0,full,E_x_w,2.210000000000016,512,0.0090578741204943736,0.0066276440213411374,0.0044582358214484826,0.0064156480616905298,0.0064156480616905298,0,1,0,2,0,0.0625,0.40625,0.10625000000000001
0,0,0,full,E_x_alpha,2.210000000000016,512,0.017244208481872095,0.013684840076850691,0.0092054196098878324,0.01761881967563135,-0.01761881967563135,1,1,0,0,3,0.9375,0.081249999999999989,0.10625000000000001
0,0,0,full,E_x_a,2.210000000000016,512,0.014219483315273606,0.01099767022396653,0.0073978335570055904,0.0108675541066572,0.0108675541066572,6,1,0,3,2,0.3125,1.21875,0.95624999999999993
0,0,0,full,E_x_c,2.210000000000016,512,0.0082528711987837049,0.0060782679823168746,0.0040886855063234067,0.0060713472819297516,0.0060713472819297516,2,1,2,2,3,0.4375,1.0562500000000001,0.53125
0,0,0,full,E_x_b,2.210000000000016,512,0.015041089277148995,0.011027273404716828,0.0074177468113120716,0.010589656794832897,-0.010589656794832897,2,1,1,3,3,0.4375,1.21875,0.31874999999999998
0,0,0,full,E_x_d,2.210000000000016,512,0.013160909272873399,0.010137954119773123,0.0068195259231541884,0.010135925656412789,0.010135925656412789,3,1,0,3,2,0.8125,1.21875,0.10625000000000001
0,0,0,full,E_x_e,2.210000000000016,512,0.0074658911333553447,0.0056162999806926303,0.0037779321999339339,0.0057377792099947908,-0.0057377792099947908,2,1,2,2,0,0.0625,1.0562500000000001,0.53125
0,0,0,full,E_x_betax,2.210000000000016,512,0.013999028413998301,0.010204249305481847,0.0068641208909533801,0.0094315401354881818,-0.0094315401354881818,5,1,1,2,0,0.5625,0.40625,1.16875
0,0,0,full,E_x_betay,2.210000000000016,512,0.012608053157848733,0.0093991859052806603,0.006322576644195878,0.0092245263789313449,-0.0092245263789313449,2,1,3,2,2,0.3125,1.0562500000000001,0.74375000000000002
0,0,0,full,E_x_betaz,2.210000000000016,512,0.0067555798212130414,0.0052131623997900009,0.0035067525170232486,0.0053676173362596493,-0.0053676173362596493,1,1,1,3,3,0.9375,0.56874999999999998,0.31874999999999998
0,0,0,full,E_y_w,2.210000000000016,512,0.0069675954773033783,0.0051139033513349849,0.0034399836555695979,0.0050334908847307364,0.0050334908847307364,0,1,0,0,2,0.3125,0.081249999999999989,0.10625000000000001
0,0,0,full,E_y_alpha,2.210000000000016,512,0.0084907234642931217,0.0070970694294393228,0.0047740055222867473,0.0092169617358002359,-0.0092169617358002359,3,1,1,3,3,0.9375,1.21875,0.31874999999999998
0,0,0,full,E_y_a,2.210000000000016,512,0.0062679771691347861,0.0048168140798588418,0.0032401397852594126,0.0050576459867136912,-0.0050576459867136912,0,1,1,1,1,0.1875,0.24375000000000002,0.31874999999999998
0,0,0,full,E_y_c,2.210000000000016,512,0.011872699189898916,0.0087207841755909815,0.0058662342572335935,0.0083493768960970615,-0.0083493768960970615,7,1,3,1,0,0.5625,0.89375000000000004,1.59375
