cycle,time,dt_spatial,dt_source,dt_final,max_source_rate,max_coordinate_speed,negative_real_stability_radius,limiter
0,0,0.14431083916541101,1.3957170865364181,0.010823312937405826,2,1.7323716045573447,3.489292716341045,z4c_spatial_or_other
1,0.010823312937405826,0.071926300915580346,1.3957170865364181,0.0053908624990943507,2,1.7378900125381405,3.489292716341045,z4c_spatial_or_other
2,0.016214175436500177,0.035896925059675192,1.3957170865364181,0.0053845387589512789,2,1.7410962052069849,3.489292716341045,z4c_spatial_or_other
3,0.021598714195451455,0.035833366163080659,1.3957170865364181,0.005375004924462099,2,1.7441844485264726,3.489292716341045,z4c_spatial_or_other
4,0.026973719119913555,0.035772455337618699,1.3957170865364181,0.0053658683006428043,2,1.7471543233509703,3.489292716341045,z4c_spatial_or_other
5,0.032339587420556357,0.035714144174894054,1.3957170865364181,0.0053571216262341083,2,1.7500069354576773,3.489292716341045,z4c_spatial_or_other
6,0.037696709046790462,0.035658385591871303,1.3957170865364181,0.0053487578387806951,2,1.7527433999773538,3.489292716341045,z4c_spatial_or_other
7,0.043045466885571156,0.035597959454280244,1.3957170865364181,0.0053396939181420367,2,1.7557186130365428,3.489292716341045,z4c_spatial_or_other
8,0.04838516080371319,0.035525517755277292,1.3957170865364181,0.0053288276632915939,2,1.7592987787128218,3.489292716341045,z4c_spatial_or_other
9,0.053713988467004786,0.035456039866611548,1.3957170865364181,0.0053184059799917319,2,1.7627462129197164,3.489292716341045,z4c_spatial_or_other
10,0.059032394446996518,0.035389476153487615,1.3957170865364181,0.0053084214230231424,2,1.766061744709964,3.489292716341045,z4c_spatial_or_other
11,0.064340815870019663,0.035325778065985677,1.3957170865364181,0.0052988667098978516,2,1.7692462394814088,3.489292716341045,z4c_spatial_or_other
12,0.069639682579917511,0.035264898064141216,1.3957170865364181,0.0052897347096211821,2,1.7723006000562509,3.489292716341045,z4c_spatial_or_other
13,0.074929417289538697,0.035204629074895667,1.3957170865364181,0.0052806943612343496,2,1.7753347114390874,3.489292716341045,z4c_spatial_or_other
14,0.080210111650773047,0.035131353353351207,1.3957170865364181,0.0052697030030026812,2,1.7790376411456428,3.489292716341045,z4c_spatial_or_other
15,0.085479814653775729,0.035061234269620128,1.3957170865364181,0.0052591851404430187,2,1.7825955446798125,3.489292716341045,z4c_spatial_or_other
16,0.090738999794218747,0.034994216454699342,1.3957170865364181,0.0052491324682049012,2,1.7860094133242677,3.489292716341045,z4c_spatial_or_other
17,0.095988132262423642,0.034930246509541241,1.3957170865364181,0.0052395369764311863,2,1.7892802440695073,3.489292716341045,z4c_spatial_or_other
18,0.10122766923885483,0.034869273055974467,1.3957170865364181,0.0052303909583961703,2,1.7924090330094022,3.489292716341045,z4c_spatial_or_other
19,0.106458060197251,0.034811246732802677,1.3957170865364181,0.0052216870099204013,2,1.7953967716159438,3.489292716341045,z4c_spatial_or_other
20,0.1116797472071714,0.034756120143053043,1.3957170865364181,0.0052134180214579561,2,1.798244445661819,3.489292716341045,z4c_spatial_or_other
21,0.11689316522862936,0.034703847760319838,1.3957170865364181,0.0052055771640479752,2,1.8009530364371327,3.489292716341045,z4c_spatial_or_other
22,0.12209874239267733,0.034645418310245382,1.3957170865364181,0.0051968127465368075,2,1.8039903412428253,3.489292716341045,z4c_spatial_or_other
23,0.12729555513921414,0.034585057527376582,1.3957170865364181,0.0051877586291064872,2,1.8071388185642518,3.489292716341045,z4c_spatial_or_other
24,0.13248331376832062,0.034527796100103224,1.3957170865364181,0.0051791694150154837,2,1.8101358053320165,3.489292716341045,z4c_spatial_or_other
25,0.1376624831833361,0.034473584147895968,1.3957170865364181,0.005171037622184395,2,1.8129823615631961,3.489292716341045,z4c_spatial_or_other
26,0.1428335208055205,0.034422373280864046,1.3957170865364181,0.0051633559921296064,2,1.8156795724118406,3.489292716341045,z4c_spatial_or_other
27,0.14799687679765011,0.034374116492868208,1.3957170865364181,0.005156117473930231,2,1.8182285503386604,3.489292716341045,z4c_spatial_or_other
28,0.15315299427158036,0.034328768041883923,1.3957170865364181,0.005149315206282588,2,1.8206304381137377,3.489292716341045,z4c_spatial_or_other
29,0.15830230947786295,0.034286283323957494,1.3957170865364181,0.005142942498593624,2,1.8228864123142856,3.489292716341045,z4c_spatial_or_other
30,0.16344525197645657,0.034246618746901977,1.3957170865364181,0.0051369928120352966,2,1.8249976869805253,3.489292716341045,z4c_spatial_or_other
31,0.16858224478849188,0.0342097316092888,1.3957170865364181,0.0051314597413933197,2,1.8269655171170556,3.489292716341045,z4c_spatial_or_other
32,0.17371370452988519,0.03417557998939643,1.3957170865364181,0.005126336998409464,2,1.8287912017701444,3.489292716341045,z4c_spatial_or_other
33,0.17884004152829466,0.034144122647675308,1.3957170865364181,0.0051216183971512959,2,1.8304760864679968,3.489292716341045,z4c_spatial_or_other
34,0.18396165992544597,0.03410637891511073,1.3957170865364181,0.005115956837266609,2,1.8325017779096322,3.489292716341045,z4c_spatial_or_other
35,0.18907761676271259,0.034070006619176023,1.3957170865364181,0.0051105009928764031,2,1.8344581114587277,3.489292716341045,z4c_spatial_or_other
36,0.194188117755589,0.034036435220137655,1.3957170865364181,0.0051054652830206477,2,1.8362675055647979,3.489292716341045,z4c_spatial_or_other
37,0.19929358303860964,0.034005619792963848,1.3957170865364181,0.0051008429689445769,2,1.8379315060427739,3.489292716341045,z4c_spatial_or_other
38,0.20439442600755423,0.033977516298543647,1.3957170865364181,0.0050966274447815469,2,1.839451696552608,3.489292716341045,z4c_spatial_or_other
39,0.20949105345233576,0.03395208151280648,1.3957170865364181,0.005092812226920972,2,1.8408296992461404,3.489292716341045,z4c_spatial_or_other
40,0.21458386567925675,0.033929272965835554,1.3957170865364181,0.0050893909448753325,2,1.8420671749416266,3.489292716341045,z4c_spatial_or_other
41,0.21967325662413209,0.033909048892821224,1.3957170865364181,0.0050863573339231831,2,1.8431658227144103,3.489292716341045,z4c_spatial_or_other
42,0.22475961395805527,0.033891368197732342,1.3957170865364181,0.005083705229659851,2,1.8441273788463295,3.489292716341045,z4c_spatial_or_other
43,0.22984331918771511,0.033876190429608148,1.3957170865364181,0.0050814285644412219,2,1.8449536151318342,3.489292716341045,z4c_spatial_or_other
44,0.23492474775215633,0.033863475770461338,1.3957170865364181,0.0050795213655692008,2,1.8456463365912936,3.489292716341045,z4c_spatial_or_other
45,0.24000426911772552,0.03385318503299397,1.3957170865364181,0.0050779777549490954,2,1.8462073786878928,3.489292716341045,z4c_spatial_or_other
46,0.2450822468726746,0.033845279665706357,1.3957170865364181,0.0050767919498559532,2,1.8466386041811309,3.489292716341045,z4c_spatial_or_other
47,0.25015903882253054,0.033839721762557985,1.3957170865364181,0.0050759582643836974,2,1.8469418997751108,3.489292716341045,z4c_spatial_or_other
48,0.25523499708691422,0.033836474074129506,1.3957170865364181,0.005075471111119426,2,1.8471191727327727,3.489292716341045,z4c_spatial_or_other
49,0.26031046819803366,0.033827500456326605,1.3957170865364181,0.0050741250684489909,2,1.847609168779448,3.489292716341045,z4c_spatial_or_other
50,0.26538459326648267,0.033820602698096801,1.3957170865364181,0.0050730904047145203,2,1.847985991199296,3.489292716341045,z4c_spatial_or_other
51,0.27045768367119721,0.033816056868601292,1.3957170865364181,0.0050724085302901933,2,1.8482344125116541,3.489292716341045,z4c_spatial_or_other
52,0.27553009220148739,0.033813827206490336,1.3957170865364181,0.0050720740809735501,2,1.8483562839051697,3.489292716341045,z4c_spatial_or_other
53,0.28060216628246093,0.033813878620090963,1.3957170865364181,0.0050720817930136443,2,1.8483534735014042,3.489292716341045,z4c_spatial_or_other
54,0.28567424807547459,0.033816176631764026,1.3957170865364181,0.005072426494764604,2,1.8482278668160506,3.489292716341045,z4c_spatial_or_other
55,0.29074667457023917,0.033820687325941234,1.3957170865364181,0.005073103098891185,2,1.8479813670747336,3.489292716341045,z4c_spatial_or_other
56,0.29581977766913037,0.033827377301416307,1.3957170865364181,0.0021721719877333401,2,1.8476158953470865,3.489292716341045,z4c_spatial_or_other
57,0.29799194965686371,0.067788783487777476,1.3957170865364181,0.0043443439754666802,2,1.8439628736299403,3.489292716341045,z4c_spatial_or_other
58,0.30233629363233039,0.067791278939301411,1.3957170865364181,0.0086886879509333603,2,1.8438949958728736,3.489292716341045,z4c_spatial_or_other
59,0.31102498158326375,0.067805913339654481,1.3957170865364181,0.010170887000948172,2,1.8434970320928792,3.489292716341045,z4c_spatial_or_other
60,0.3211958685842119,0.067838998191369071,1.3957170865364181,0.010175849728705361,2,1.8425979647780726,3.489292716341045,z4c_spatial_or_other
61,0.33137171831291723,0.067888807373275767,1.3957170865364181,0.010183321105991365,2,1.8412460733432456,3.489292716341045,z4c_spatial_or_other
62,0.34155503941890858,0.067954847837301005,1.3957170865364181,0.01019322717559515,2,1.8394566977661073,3.489292716341045,z4c_spatial_or_other
63,0.35174826659450376,0.068036642710981546,1.3957170865364181,0.010205496406647231,2,1.837245269890782,3.489292716341045,z4c_spatial_or_other
64,0.36195376300115101,0.068133728865427859,1.3957170865364181,0.010220059329814178,2,1.8346273142761602,3.489292716341045,z4c_spatial_or_other
65,0.37217382233096519,0.068245654294654248,1.3957170865364181,0.010236848144198138,2,1.8316184567636473,3.489292716341045,z4c_spatial_or_other
66,0.38241067047516331,0.068371975373197058,1.3957170865364181,0.010255796305979559,2,1.8282344384187863,3.489292716341045,z4c_spatial_or_other
67,0.39266646678114286,0.068512254069451425,1.3957170865364181,0.010276838110417713,2,1.8244911322474735,3.489292716341045,z4c_spatial_or_other
68,0.40294330489156061,0.068666055197348821,1.3957170865364181,0.010299908279602322,2,1.8204045600223475,3.489292716341045,z4c_spatial_or_other
69,0.41324321317116292,0.068832943789183296,1.3957170865364181,0.010324941568377493,2,1.8159909066629667,3.489292716341045,z4c_spatial_or_other
70,0.4235681547395404,0.069012482668108679,1.3957170865364181,0.010351872400216301,2,1.8112665298703083,3.489292716341045,z4c_spatial_or_other
71,0.43392002713975669,0.069204230290759255,1.3957170865364181,0.010380634543613888,2,1.8062479630915147,3.489292716341045,z4c_spatial_or_other
72,0.44430066168337057,0.069407738919387618,1.3957170865364181,0.010411160837908143,2,1.8009519103507898,3.489292716341045,z4c_spatial_or_other
73,0.45471182252127873,0.069622553169710305,1.3957170865364181,0.010443382975456545,2,1.795395231991894,3.489292716341045,z4c_spatial_or_other
74,0.46515520549673528,0.069795346271337808,1.3957170865364181,0.01046930194070067,2,1.7909503523923709,3.489292716341045,z4c_spatial_or_other
