cycle,time,stage,active_cells,min_w,min_rho,min_alpha,max_alpha,min_metric_eigenvalue,max_frobenius_condition,min_4_alpha2w2,margin_2_alpha,max_abs_pcghi_w,max_abs_pcghi_rho,max_abs_pcghi_a,max_abs_pcghi_c,max_abs_pcghi_b,max_abs_pcghi_d,max_abs_pcghi_e,max_abs_pcghi_betax,max_abs_pcghi_betay,max_abs_pcghi_betaz,max_abs_pcghi_K,max_abs_pcghi_Ahatxx,max_abs_pcghi_Ahatxy,max_abs_pcghi_Ahatxz,max_abs_pcghi_Ahatyy,max_abs_pcghi_Ahatyz,max_abs_pcghi_Zx,max_abs_pcghi_Zy,max_abs_pcghi_Zz,max_abs_pcghi_C,max_abs_pcghi_px,max_abs_pcghi_py,max_abs_pcghi_pz,max_abs_pcghi_lx,max_abs_pcghi_ly,max_abs_pcghi_lz,max_abs_pcghi_Sxa,max_abs_pcghi_Sxc,max_abs_pcghi_Sxb,max_abs_pcghi_Sxd,max_abs_pcghi_Sxe,max_abs_pcghi_Sya,max_abs_pcghi_Syc,max_abs_pcghi_Syb,max_abs_pcghi_Syd,max_abs_pcghi_Sye,max_abs_pcghi_Sza,max_abs_pcghi_Szc,max_abs_pcghi_Szb,max_abs_pcghi_Szd,max_abs_pcghi_Sze,max_abs_pcghi_Bxx,max_abs_pcghi_Bxy,max_abs_pcghi_Bxz,max_abs_pcghi_Byx,max_abs_pcghi_Byy,max_abs_pcghi_Byz,max_abs_pcghi_Bzx,max_abs_pcghi_Bzy,max_abs_pcghi_Bzz
0,0,diagnostic state,256,0.99907612046748873,0.99904312158552466,0.99812012609339562,1.0018816419873688,0.99619006351965023,3.0000461162941332,2.9943775994308837,0.99811835801263116,1.0009238795325113,1.0009568784144753,0.00094208653276515357,0.00088285963421239359,0.00085626088622477669,0.00086775132780119943,0.00083688867760652215,0.00076724708037121238,0.00079314617951943252,0.00078674641359958747,0.00074268113446698174,0.00071847482470146161,0.00073314334620440337,0.00071175007568811326,0.00065684991291076861,0.00067674373919826602,0.00067539365526397615,0.00064140209551552779,0.00061817887116171822,0.00063445516892107084,0.00061937275514190938,0.0005748175720010285,0.00058970877080015351,0.00059163056777606401,0.00056477420932811125,0.00054187687623643286,0.00055897368481102824,0.00053242438467333646,0.00054286239646218163,0.0005265835308884356,0.00048727088543564845,0.00051110508597098378,0.00050935244264893457,0.00048287485103210552,0.00047546611409890406,0.00048694125754489926,0.0004743821146715828,0.00043908337912229627,0.00046000418919864543,0.00046034446825247733,0.00043824898283538515,0.00042917439246595231,0.00044134996609054215,0.0004316937128982943,0.00040124143915823955,0.00041797687182439764,0.00041992549572879328,0.00040134355865002763,0.00039079534821744906,0.0004034538283393502
0,0,pre-timestep,256,0.99907612046748873,0.99904312158552466,0.99812012609339562,1.0018816419873688,0.99619006351965023,3.0000461162941332,2.9943775994308837,0.99811835801263116,1.0009238795325113,1.0009568784144753,0.00094208653276515357,0.00088285963421239359,0.00085626088622477669,0.00086775132780119943,0.00083688867760652215,0.00076724708037121238,0.00079314617951943252,0.00078674641359958747,0.00074268113446698174,0.00071847482470146161,0.00073314334620440337,0.00071175007568811326,0.00065684991291076861,0.00067674373919826602,0.00067539365526397615,0.00064140209551552779,0.00061817887116171822,0.00063445516892107084,0.00061937275514190938,0.0005748175720010285,0.00058970877080015351,0.00059163056777606401,0.00056477420932811125,0.00054187687623643286,0.00055897368481102824,0.00053242438467333646,0.00054286239646218163,0.0005265835308884356,0.00048727088543564845,0.00051110508597098378,0.00050935244264893457,0.00048287485103210552,0.00047546611409890406,0.00048694125754489926,0.0004743821146715828,0.00043908337912229627,0.00046000418919864543,0.00046034446825247733,0.00043824898283538515,0.00042917439246595231,0.00044134996609054215,0.0004316937128982943,0.00040124143915823955,0.00041797687182439764,0.00041992549572879328,0.00040134355865002763,0.00039079534821744906,0.0004034538283393502
0,0,pre-RHS including stencil ghosts,256,0.99907612046748873,0.99904312158552466,0.99812012609339562,1.0018816419873688,0.99619006351965023,3.0000461162941332,2.9943775994308837,0.99811835801263116,1.0009238795325113,1.0009568784144753,0.00094208653276515357,0.00088285963421239359,0.00085626088622477669,0.00086775132780119943,0.00083688867760652215,0.00076724708037121238,0.00079314617951943252,0.00078674641359958747,0.00074268113446698174,0.00071847482470146161,0.00073314334620440337,0.00071175007568811326,0.00065684991291076861,0.00067674373919826602,0.00067539365526397615,0.00064140209551552779,0.00061817887116171822,0.00063445516892107084,0.00061937275514190938,0.0005748175720010285,0.00058970877080015351,0.00059163056777606401,0.00056477420932811125,0.00054187687623643286,0.00055897368481102824,0.00053242438467333646,0.00054286239646218163,0.0005265835308884356,0.00048727088543564845,0.00051110508597098378,0.00050935244264893457,0.00048287485103210552,0.00047546611409890406,0.00048694125754489926,0.0004743821146715828,0.00043908337912229627,0.00046000418919864543,0.00046034446825247733,0.00043824898283538515,0.00042917439246595231,0.00044134996609054215,0.0004316937128982943,0.00040124143915823955,0.00041797687182439764,0.00041992549572879328,0.00040134355865002763,0.00039079534821744906,0.0004034538283393502
0,0,post-RHS,256,0.99907612046748873,0.99904312158552466,0.99812012609339562,1.0018816419873688,0.99619006351965023,3.0000461162941332,2.9943775994308837,0.99811835801263116,1.0009238795325113,1.0009568784144753,0.00094208653276515357,0.00088285963421239359,0.00085626088622477669,0.00086775132780119943,0.00083688867760652215,0.00076724708037121238,0.00079314617951943252,0.00078674641359958747,0.00074268113446698174,0.00071847482470146161,0.00073314334620440337,0.00071175007568811326,0.00065684991291076861,0.00067674373919826602,0.00067539365526397615,0.00064140209551552779,0.00061817887116171822,0.00063445516892107084,0.00061937275514190938,0.0005748175720010285,0.00058970877080015351,0.00059163056777606401,0.00056477420932811125,0.00054187687623643286,0.00055897368481102824,0.00053242438467333646,0.00054286239646218163,0.0005265835308884356,0.00048727088543564845,0.00051110508597098378,0.00050935244264893457,0.00048287485103210552,0.00047546611409890406,0.00048694125754489926,0.0004743821146715828,0.00043908337912229627,0.00046000418919864543,0.00046034446825247733,0.00043824898283538515,0.00042917439246595231,0.00044134996609054215,0.0004316937128982943,0.00040124143915823955,0.00041797687182439764,0.00041992549572879328,0.00040134355865002763,0.00039079534821744906,0.0004034538283393502
0,0,post-RK update,256,0.99907607558736244,0.99904298362293054,0.99812005314491437,1.0018817160207598,0.9961904959141632,3.0000461049138805,2.99437746966791,0.99811828397924018,1.0009239112753165,1.0009570192587232,0.00094203715049431867,0.0008829167301317389,0.00085638231424351179,0.00086777459145472317,0.00083698536012618782,0.00076722971751836983,0.00079303395127301485,0.00078686682755246546,0.00074642533124041465,0.00071934000402514833,0.00073401505096920225,0.00071276095631138696,0.00065743570036270874,0.00067738413979264779,0.00067759276025964287,0.00064311382283477488,0.00062048412907037454,0.00063954139223295009,0.00062003772368114185,0.0005753340448875423,0.00058999527620168821,0.00059385803667183653,0.00056597469379259164,0.00054285515443629119,0.00055970571624639127,0.00053344556219658628,0.00054441348103603131,0.00052830643146496595,0.00048877145012506161,0.00051180439550819676,0.00050960762171746595,0.00048425786797795051,0.00047686945515693427,0.000487975906734008,0.00047506177823001443,0.00043961886310865965,0.00046113304190869924,0.00046149041919041963,0.00043927888866276493,0.00043011834822005598,0.00044258125704414573,0.00043282605310886044,0.00040238609433078723,0.00041935260056719938,0.00042151886096101641,0.00040168154314484098,0.00039150516653828474,0.00040410382241244327
0,0,post-exchange,256,0.99907607558736244,0.99904298362293054,0.99812005314491437,1.0018817160207598,0.9961904959141632,3.0000461049138805,2.99437746966791,0.99811828397924018,1.0009239112753165,1.0009570192587232,0.00094203715049431867,0.0008829167301317389,0.00085638231424351179,0.00086777459145472317,0.00083698536012618782,0.00076722971751836983,0.00079303395127301485,0.00078686682755246546,0.00074642533124041465,0.00071934000402514833,0.00073401505096920225,0.00071276095631138696,0.00065743570036270874,0.00067738413979264779,0.00067759276025964287,0.00064311382283477488,0.00062048412907037454,0.00063954139223295009,0.00062003772368114185,0.0005753340448875423,0.00058999527620168821,0.00059385803667183653,0.00056597469379259164,0.00054285515443629119,0.00055970571624639127,0.00053344556219658628,0.00054441348103603131,0.00052830643146496595,0.00048877145012506161,0.00051180439550819676,0.00050960762171746595,0.00048425786797795051,0.00047686945515693427,0.000487975906734008,0.00047506177823001443,0.00043961886310865965,0.00046113304190869924,0.00046149041919041963,0.00043927888866276493,0.00043011834822005598,0.00044258125704414573,0.00043282605310886044,0.00040238609433078723,0.00041935260056719938,0.00042151886096101641,0.00040168154314484098,0.00039150516653828474,0.00040410382241244327
0,0,diagnostic state,256,0.99907607558736244,0.99904298362293054,0.99812005314491437,1.0018817160207598,0.9961904959141632,3.0000461049138805,2.99437746966791,0.99811828397924018,1.0009239112753165,1.0009570192587232,0.00094203715049431867,0.0008829167301317389,0.00085638231424351179,0.00086777459145472317,0.00083698536012618782,0.00076722971751836983,0.00079303395127301485,0.00078686682755246546,0.00074642533124041465,0.00071934000402514833,0.00073401505096920225,0.00071276095631138696,0.00065743570036270874,0.00067738413979264779,0.00067759276025964287,0.00064311382283477488,0.00062048412907037454,0.00063954139223295009,0.00062003772368114185,0.0005753340448875423,0.00058999527620168821,0.00059385803667183653,0.00056597469379259164,0.00054285515443629119,0.00055970571624639127,0.00053344556219658628,0.00054441348103603131,0.00052830643146496595,0.00048877145012506161,0.00051180439550819676,0.00050960762171746595,0.00048425786797795051,0.00047686945515693427,0.000487975906734008,0.00047506177823001443,0.00043961886310865965,0.00046113304190869924,0.00046149041919041963,0.00043927888866276493,0.00043011834822005598,0.00044258125704414573,0.00043282605310886044,0.00040238609433078723,0.00041935260056719938,0.00042151886096101641,0.00040168154314484098,0.00039150516653828474,0.00040410382241244327
0,0,pre-RHS including stencil ghosts,256,0.99907607558736244,0.99904298362293054,0.99812005314491437,1.0018817160207598,0.9961904959141632,3.0000461049138805,2.99437746966791,0.99811828397924018,1.0009239112753165,1.0009570192587232,0.00094203715049431867,0.0008829167301317389,0.00085638231424351179,0.00086777459145472317,0.00083698536012618782,0.00076722971751836983,0.00079303395127301485,0.00078686682755246546,0.00074642533124041465,0.00071934000402514833,0.00073401505096920225,0.00071276095631138696,0.00065743570036270874,0.00067738413979264779,0.00067759276025964287,0.00064311382283477488,0.00062048412907037454,0.00063954139223295009,0.00062003772368114185,0.0005753340448875423,0.00058999527620168821,0.00059385803667183653,0.00056597469379259164,0.00054285515443629119,0.00055970571624639127,0.00053344556219658628,0.00054441348103603131,0.00052830643146496595,0.00048877145012506161,0.00051180439550819676,0.00050960762171746595,0.00048425786797795051,0.00047686945515693427,0.000487975906734008,0.00047506177823001443,0.00043961886310865965,0.00046113304190869924,0.00046149041919041963,0.00043927888866276493,0.00043011834822005598,0.00044258125704414573,0.00043282605310886044,0.00040238609433078723,0.00041935260056719938,0.00042151886096101641,0.00040168154314484098,0.00039150516653828474,0.00040410382241244327
0,0,post-RHS,256,0.99907607558736244,0.99904298362293054,0.99812005314491437,1.0018817160207598,0.9961904959141632,3.0000461049138805,2.99437746966791,0.99811828397924018,1.0009239112753165,1.0009570192587232,0.00094203715049431867,0.0008829167301317389,0.00085638231424351179,0.00086777459145472317,0.00083698536012618782,0.00076722971751836983,0.00079303395127301485,0.00078686682755246546,0.00074642533124041465,0.00071934000402514833,0.00073401505096920225,0.00071276095631138696,0.00065743570036270874,0.00067738413979264779,0.00067759276025964287,0.00064311382283477488,0.00062048412907037454,0.00063954139223295009,0.00062003772368114185,0.0005753340448875423,0.00058999527620168821,0.00059385803667183653,0.00056597469379259164,0.00054285515443629119,0.00055970571624639127,0.00053344556219658628,0.00054441348103603131,0.00052830643146496595,0.00048877145012506161,0.00051180439550819676,0.00050960762171746595,0.00048425786797795051,0.00047686945515693427,0.000487975906734008,0.00047506177823001443,0.00043961886310865965,0.00046113304190869924,0.00046149041919041963,0.00043927888866276493,0.00043011834822005598,0.00044258125704414573,0.00043282605310886044,0.00040238609433078723,0.00041935260056719938,0.00042151886096101641,0.00040168154314484098,0.00039150516653828474,0.00040410382241244327
0,0,post-RK update,256,0.99907609803135911,0.99904305262586668,0.99812008957696363,1.0018816790194491,0.99619027969298413,3.0000461106055432,2.9943775348252397,0.99811832098055087,1.0009238953945667,1.0009569488146546,0.00094206183553096538,0.00088288817441905534,0.00085632158291862326,0.0008677629467759737,0.00083693699993995835,0.00076723829883283961,0.00079309007229512018,0.00078680664185916058,0.00074455176548791327,0.00071890699418595172,0.00073357892083869894,0.00071225521987359889,0.00065714258431459041,0.00067706375914072434,0.00067649276557787573,0.00064225757860905111,0.00061933166095203332,0.00063699717196097783,0.00061970524000380569,0.00057507576519162879,0.00058985198395367045,0.00059274438098403737,0.00056537364525539944,0.00054236587381845558,0.00055933959083782295,0.00053293489959404768,0.00054363759655331957,0.00052744460569646224,0.00048802101029465477,0.00051145464631592607,0.0005094799714018142,0.00048356615857049961,0.00047616753921931416,0.00048745840778026503,0.00047472189177637767,0.00043935099556597956,0.00046056847920840545,0.00046091723150254454,0.00043876385037668823,0.00042964601188827248,0.00044196547910597056,0.00043225983775870138,0.00040181327364224894,0.00041866470648453387,0.00042072221655125306,0.00040151251220514286,0.00039115016354304011,0.00040377885811368529
