cycle,time,dt_spatial,dt_source,dt_final,max_source_rate,max_coordinate_speed,negative_real_stability_radius,limiter
3994,9.5946303107077444,0.018259041826530049,1.7976931348623157e+308,0.0027388562739795075,0,1.3936520005254547,3.489292716341045,z4c_spatial_or_other
3995,9.5973691669817232,0.018259414846094866,1.7976931348623157e+308,0.0027389122269142296,0,1.3936519981461668,3.489292716341045,z4c_spatial_or_other
3996,9.6001080792086366,0.018259787974961902,1.7976931348623157e+308,0.0027389681962442852,0,1.3936519957660971,3.489292716341045,z4c_spatial_or_other
3997,9.6028470474048806,0.018260161213108916,1.7976931348623157e+308,0.0027390241819663375,0,1.3936519933852454,3.489292716341045,z4c_spatial_or_other
3998,9.6055860715868473,0.018260534560513939,1.7976931348623157e+308,0.0027390801840770909,0,1.3936519910036109,3.489292716341045,z4c_spatial_or_other
3999,9.6083251517709236,0.01826090801715528,1.7976931348623157e+308,0.002739136202573292,0,1.3936519886211944,3.489292716341045,z4c_spatial_or_other
4000,9.6110642879734964,0.018261281583011536,1.7976931348623157e+308,0.0027391922374517303,0,1.3936519862379959,3.489292716341045,z4c_spatial_or_other
4001,9.6138034802109473,0.018261655258061574,1.7976931348623157e+308,0.0027392482887092359,0,1.3936519838540147,3.489292716341045,z4c_spatial_or_other
4002,9.6165427284996561,0.018262029042284536,1.7976931348623157e+308,0.0027393043563426803,0,1.393651981469251,3.489292716341045,z4c_spatial_or_other
4003,9.6192820328559989,0.018262402935659831,1.7976931348623157e+308,0.0027393604403489744,0,1.3936519790837045,3.489292716341045,z4c_spatial_or_other
4004,9.6220213932963485,0.018262776938167163,1.7976931348623157e+308,0.0027394165407250743,0,1.393651976697375,3.489292716341045,z4c_spatial_or_other
4005,9.624760809837074,0.01826315104978651,1.7976931348623157e+308,0.0027394726574679765,0,1.3936519743102631,3.489292716341045,z4c_spatial_or_other
4006,9.6275002824945428,0.018263525270498099,1.7976931348623157e+308,0.0027395287905747148,0,1.3936519719223677,3.489292716341045,z4c_spatial_or_other
4007,9.6302398112851169,0.018263899600282456,1.7976931348623157e+308,0.0027395849400423684,0,1.3936519695336893,3.489292716341045,z4c_spatial_or_other
4008,9.63297939622516,0.018264274039120381,1.7976931348623157e+308,0.0027396411058680571,0,1.3936519671442278,3.489292716341045,z4c_spatial_or_other
4009,9.6357190373310289,0.018264648586992931,1.7976931348623157e+308,0.0027396972880489394,0,1.3936519647539836,3.489292716341045,z4c_spatial_or_other
4010,9.6384587346190784,0.018265023243881441,1.7976931348623157e+308,0.0027397534865822161,0,1.3936519623629553,3.489292716341045,z4c_spatial_or_other
4011,9.64119848810566,0.018265398009767519,1.7976931348623157e+308,0.0027398097014651279,0,1.3936519599711439,3.489292716341045,z4c_spatial_or_other
4012,9.6439382978071251,0.01826577288463305,1.7976931348623157e+308,0.0027398659326949575,0,1.3936519575785491,3.489292716341045,z4c_spatial_or_other
4013,9.6466781637398196,0.018266147868460189,1.7976931348623157e+308,0.0027399221802690281,0,1.3936519551851705,3.489292716341045,z4c_spatial_or_other
4014,9.6494180859200878,0.018266522961231345,1.7976931348623157e+308,0.0027399784441847017,0,1.3936519527910085,3.489292716341045,z4c_spatial_or_other
