# Athena++ data at time=8.125000e-01  cycle=53 
# gid   i       x1v         z4c_chi         z4c_gxx         z4c_gxy         z4c_gxz         z4c_gyy         z4c_gyz         z4c_gzz         z4c_Khat         z4c_Axx         z4c_Axy         z4c_Axz         z4c_Ayy         z4c_Ayz         z4c_Azz         z4c_Gamx         z4c_Gamy         z4c_Gamz         z4c_Theta         z4c_alpha         z4c_betax         z4c_betay         z4c_betaz     
00135 0005 -1.01562e+00  2.03217e-01  1.00946e+00 -1.09535e-03 -1.09535e-03  9.95304e-01  8.43946e-05  9.95304e-01 -1.45695e-02 -4.08841e-02  4.72278e-03  4.72278e-03  2.01451e-02 -3.63299e-04  2.01451e-02 -2.92521e-02  2.25026e-03  2.25026e-03 -4.53888e-06  4.56681e-01 -5.78548e-03  4.45305e-04  4.45305e-04
00135 0006 -8.59375e-01  1.61757e-01  1.00887e+00 -1.21847e-03 -1.21847e-03  9.95594e-01  1.11069e-04  9.95594e-01 -1.75806e-02 -4.93287e-02  6.75957e-03  6.75957e-03  2.43234e-02 -6.14450e-04  2.43234e-02 -3.64843e-02  3.31918e-03  3.31918e-03 -8.84458e-06  4.08674e-01 -7.64349e-03  6.95566e-04  6.95566e-04
00135 0007 -7.03125e-01  1.19187e-01  1.00757e+00 -1.29043e-03 -1.29043e-03  9.96240e-01  1.42748e-04  9.96240e-01 -2.08165e-02 -5.77933e-02  9.76642e-03  9.76642e-03  2.85467e-02 -1.08415e-03  2.85467e-02 -4.24633e-02  4.72417e-03  4.72417e-03 -1.53813e-04  3.52075e-01 -9.44338e-03  1.05145e-03  1.05145e-03
00135 0008 -5.46875e-01  7.75205e-02  1.00565e+00 -1.28990e-03 -1.28990e-03  9.97187e-01  1.77780e-04  9.97187e-01 -2.34489e-02 -6.32127e-02  1.40916e-02  1.40916e-02  3.13038e-02 -2.00757e-03  3.13038e-02 -4.50291e-02  6.44026e-03  6.44026e-03 -6.38465e-04  2.85023e-01 -1.05802e-02  1.51564e-03  1.51564e-03
00135 0009 -3.90625e-01  4.04502e-02  1.00351e+00 -1.09986e-03 -1.09986e-03  9.98248e-01  2.20750e-04  9.98248e-01 -2.29673e-02 -5.77402e-02  1.86697e-02  1.86697e-02  2.86769e-02 -3.82234e-03  2.86769e-02 -4.13404e-02  8.27518e-03  8.27518e-03  9.50856e-04  2.06299e-01 -1.01250e-02  2.03265e-03  2.03265e-03
00135 0010 -2.34375e-01  1.36792e-02  1.00092e+00 -6.60447e-04 -6.60447e-04  9.99543e-01  2.67542e-04  9.99543e-01 -1.67737e-02 -3.21865e-02  1.89835e-02  1.89835e-02  1.60443e-02 -7.05107e-03  1.60443e-02 -2.90456e-02  9.72431e-03  9.72431e-03  3.26465e-03  1.19359e-01 -7.28031e-03  2.44779e-03  2.44779e-03
00135 0011 -7.81250e-02  2.04683e-03  1.00000e+00 -1.49846e-04 -1.49846e-04  1.00000e+00  1.49846e-04  1.00000e+00 -4.83076e-03 -3.31720e-06  1.10703e-02  1.10703e-02 -3.31720e-06 -1.10703e-02 -3.31720e-06 -1.03681e-02  1.03681e-02  1.03681e-02 -2.62739e-02  4.64403e-02 -2.62852e-03  2.62852e-03  2.62852e-03
00154 0004  7.81250e-02  2.04683e-03  1.00000e+00  1.49846e-04  1.49846e-04  1.00000e+00  1.49846e-04  1.00000e+00 -4.83076e-03 -3.31720e-06 -1.10703e-02 -1.10703e-02 -3.31720e-06 -1.10703e-02 -3.31720e-06  1.03681e-02  1.03681e-02  1.03681e-02 -2.62739e-02  4.64403e-02  2.62852e-03  2.62852e-03  2.62852e-03
00154 0005  2.34375e-01  1.36792e-02  1.00092e+00  6.60447e-04  6.60447e-04  9.99543e-01  2.67542e-04  9.99543e-01 -1.67737e-02 -3.21865e-02 -1.89835e-02 -1.89835e-02  1.60443e-02 -7.05107e-03  1.60443e-02  2.90456e-02  9.72431e-03  9.72431e-03  3.26465e-03  1.19359e-01  7.28031e-03  2.44779e-03  2.44779e-03
00154 0006  3.90625e-01  4.04502e-02  1.00351e+00  1.09986e-03  1.09986e-03  9.98248e-01  2.20750e-04  9.98248e-01 -2.29673e-02 -5.77402e-02 -1.86697e-02 -1.86697e-02  2.86769e-02 -3.82234e-03  2.86769e-02  4.13404e-02  8.27518e-03  8.27518e-03  9.50856e-04  2.06299e-01  1.01250e-02  2.03265e-03  2.03265e-03
00154 0007  5.46875e-01  7.75205e-02  1.00565e+00  1.28990e-03  1.28990e-03  9.97187e-01  1.77780e-04  9.97187e-01 -2.34489e-02 -6.32127e-02 -1.40916e-02 -1.40916e-02  3.13038e-02 -2.00757e-03  3.13038e-02  4.50291e-02  6.44026e-03  6.44026e-03 -6.38465e-04  2.85023e-01  1.05802e-02  1.51564e-03  1.51564e-03
00154 0008  7.03125e-01  1.19187e-01  1.00757e+00  1.29043e-03  1.29043e-03  9.96240e-01  1.42748e-04  9.96240e-01 -2.08165e-02 -5.77933e-02 -9.76642e-03 -9.76642e-03  2.85467e-02 -1.08415e-03  2.85467e-02  4.24633e-02  4.72417e-03  4.72417e-03 -1.53813e-04  3.52075e-01  9.44338e-03  1.05145e-03  1.05145e-03
00154 0009  8.59375e-01  1.61757e-01  1.00887e+00  1.21847e-03  1.21847e-03  9.95594e-01  1.11069e-04  9.95594e-01 -1.75806e-02 -4.93287e-02 -6.75957e-03 -6.75957e-03  2.43234e-02 -6.14450e-04  2.43234e-02  3.64843e-02  3.31918e-03  3.31918e-03 -8.84458e-06  4.08674e-01  7.64349e-03  6.95566e-04  6.95566e-04
00154 0010  1.01562e+00  2.03217e-01  1.00946e+00  1.09535e-03  1.09535e-03  9.95304e-01  8.43946e-05  9.95304e-01 -1.45695e-02 -4.08841e-02 -4.72278e-03 -4.72278e-03  2.01451e-02 -3.63299e-04  2.01451e-02  2.92521e-02  2.25026e-03  2.25026e-03 -4.53888e-06  4.56681e-01  5.78548e-03  4.45305e-04  4.45305e-04
00154 0011  1.17188e+00  2.42588e-01  1.00944e+00  9.45848e-04  9.45848e-04  9.95313e-01  6.31158e-05  9.95313e-01 -1.19840e-02 -3.34279e-02 -3.34125e-03 -3.34125e-03  1.64737e-02 -2.22758e-04  1.64737e-02  2.21537e-02  1.47761e-03  1.47761e-03  2.32886e-07  4.97754e-01  4.18705e-03  2.79276e-04  2.79276e-04
00155 0004  1.32812e+00  2.79468e-01  1.00897e+00  7.92587e-04  7.92587e-04  9.95543e-01  4.66540e-05  9.95543e-01 -9.83738e-03 -2.72188e-02 -2.39878e-03 -2.39878e-03  1.34245e-02 -1.41107e-04  1.34245e-02  1.60550e-02  9.44822e-04  9.44822e-04  1.31738e-06  5.33223e-01  2.95736e-03  1.73983e-04  1.73983e-04
00155 0005  1.48438e+00  3.13765e-01  1.00824e+00  6.50695e-04  6.50695e-04  9.95907e-01  3.42595e-05  9.95907e-01 -8.08423e-03 -2.21808e-02 -1.74849e-03 -1.74849e-03  1.09525e-02 -9.20269e-05  1.09525e-02  1.13280e-02  5.96160e-04  5.96160e-04  6.72413e-07  5.64124e-01  2.07369e-03  1.09136e-04  1.09136e-04
00155 0006  1.64062e+00  3.45540e-01  1.00739e+00  5.27857e-04  5.27857e-04  9.96327e-01  2.51411e-05  9.96327e-01 -6.66318e-03 -1.81378e-02 -1.29357e-03 -1.29357e-03  8.96796e-03 -6.15992e-05  8.96796e-03  7.89680e-03  3.75956e-04  3.75956e-04  3.35841e-07  5.91265e-01  1.46022e-03  6.95315e-05  6.95315e-05
00155 0007  1.79688e+00  3.74930e-01  1.00653e+00  4.25863e-04  4.25863e-04  9.96751e-01  1.85187e-05  9.96751e-01 -5.51572e-03 -1.49060e-02 -9.70671e-04 -9.70671e-04  7.37978e-03 -4.22039e-05  7.37978e-03  5.48876e-03  2.38442e-04  2.38442e-04  3.71152e-07  6.15282e-01  1.03973e-03  4.51916e-05  4.51916e-05
00155 0008  1.95312e+00  4.02108e-01  1.00572e+00  3.43185e-04  3.43185e-04  9.97152e-01  1.37309e-05  9.97152e-01 -4.58942e-03 -1.23233e-02 -7.38094e-04 -7.38094e-04  6.10865e-03 -2.95290e-05  6.10865e-03  3.82021e-03  1.52580e-04  1.52580e-04 -4.58145e-07  6.36678e-01  7.51122e-04  3.00208e-05  3.00208e-05
00155 0009  2.10938e+00  4.27253e-01  1.00499e+00  2.77029e-04  2.77029e-04  9.97515e-01  1.02668e-05  9.97515e-01 -3.83286e-03 -1.02436e-02 -5.68132e-04 -5.68132e-04  5.08340e-03 -2.10578e-05  5.08340e-03  2.66886e-03  9.87747e-05  9.87747e-05  2.29211e-06  6.55854e-01  5.51195e-04  2.04016e-05  2.04016e-05
00155 0010  2.26562e+00  4.50544e-01  1.00434e+00  2.24455e-04  2.24455e-04  9.97836e-01  7.74845e-06  9.97836e-01 -3.21923e-03 -8.57270e-03 -4.42622e-04 -4.42622e-04  4.25839e-03 -1.52780e-05  4.25839e-03  1.87895e-03  6.46121e-05  6.46121e-05 -3.72172e-08  6.73134e-01  4.11334e-04  1.41996e-05  1.41996e-05
00155 0011  2.42188e+00  4.72148e-01  1.00378e+00  1.82753e-04  1.82753e-04  9.98115e-01  5.90454e-06  9.98115e-01 -2.72116e-03 -7.21987e-03 -3.48677e-04 -3.48677e-04  3.58943e-03 -1.12623e-05  3.58943e-03  1.33261e-03  4.23274e-05  4.23274e-05 -3.08728e-06  6.88784e-01  3.11971e-04  1.00689e-05  1.00689e-05
00162 0004  2.65625e+00  5.02550e-01  1.00303e+00  2.68278e-04  2.68278e-04  9.98487e-01  1.57972e-05  9.98487e-01 -2.11784e-03 -5.55016e-03 -4.90521e-04 -4.90521e-04  2.76224e-03 -2.88811e-05  2.76224e-03  7.81947e-04  4.54721e-05  4.54721e-05  2.33284e-07  7.10239e-01  2.09279e-04  1.22887e-05  1.22887e-05
00162 0005  2.96875e+00  5.37242e-01  1.00233e+00  1.84084e-04  1.84084e-04  9.98838e-01  9.69430e-06  9.98838e-01 -1.55973e-03 -4.07968e-03 -3.22474e-04 -3.22474e-04  2.03262e-03 -1.69724e-05  2.03262e-03  3.97885e-04  2.07944e-05  2.07944e-05 -1.78960e-06  7.33984e-01  1.31103e-04  6.89568e-06  6.89568e-06
00162 0006  3.28125e+00  5.67595e-01  1.00180e+00  1.29081e-04  1.29081e-04  9.99099e-01  6.14941e-06  9.99099e-01 -1.16847e-03 -3.05446e-03 -2.18390e-04 -2.18390e-04  1.52305e-03 -1.04026e-05  1.52305e-03  2.02508e-04  9.66098e-06  9.66098e-06  3.06332e-07  7.54174e-01  8.62393e-05  4.10818e-06  4.10818e-06
00162 0007  3.59375e+00  5.94333e-01  1.00142e+00  9.24209e-05  9.24209e-05  9.99293e-01  4.01929e-06  9.99293e-01 -8.91093e-04 -2.32956e-03 -1.52070e-04 -1.52070e-04  1.16228e-03 -6.61245e-06  1.16228e-03  1.00325e-04  4.35964e-06  4.35964e-06 -5.76633e-08  7.71545e-01  5.89443e-05  2.56255e-06  2.56255e-06
00162 0008  3.90625e+00  6.18041e-01  1.00112e+00  6.74315e-05  6.74315e-05  9.99439e-01  2.69762e-06  9.99439e-01 -6.90776e-04 -1.80532e-03 -1.08382e-04 -1.08382e-04  9.01126e-04 -4.33628e-06  9.01126e-04  4.56201e-05  1.80663e-06  1.80663e-06 -1.89123e-07  7.86644e-01  4.15416e-05  1.66212e-06  1.66212e-06
00162 0009  4.21875e+00  6.39191e-01  1.00090e+00  5.00483e-05  5.00483e-05  9.99550e-01  1.85415e-06  9.99550e-01 -5.45091e-04 -1.42105e-03 -7.88346e-05 -7.88346e-05  7.09559e-04 -2.92307e-06  7.09559e-04  1.69600e-05  5.91024e-07  5.91024e-07  3.93911e-07  7.99885e-01  2.98368e-05  1.11947e-06  1.11947e-06
00162 0010  4.53125e+00  6.58164e-01  1.00073e+00  3.77213e-05  3.77213e-05  9.99635e-01  1.30216e-06  9.99635e-01 -4.33608e-04 -1.12843e-03 -5.85054e-05 -5.85054e-05  5.63594e-04 -2.01967e-06  5.63594e-04  8.01204e-07  2.68233e-08  2.68233e-08  6.39664e-06  8.11591e-01  2.20097e-05  7.76656e-07  7.76656e-07
00162 0011  4.84375e+00  6.75275e-01  1.00060e+00  2.88377e-05  2.88377e-05  9.99702e-01  9.32249e-07  9.99702e-01 -3.47987e-04 -9.11734e-04 -4.40788e-05 -4.40788e-05  4.55457e-04 -1.42162e-06  4.55457e-04 -6.86558e-06 -4.45572e-07 -4.45572e-07  9.24058e-07  8.22011e-01  1.66760e-05  5.33209e-07  5.33209e-07
00169 0004  5.31250e+00  6.98609e-01  1.00044e+00  3.90512e-05  3.90512e-05  9.99779e-01  2.29905e-06  9.99779e-01 -2.55630e-04 -6.61651e-04 -5.85135e-05 -5.85135e-05  3.30602e-04 -3.44367e-06  3.30602e-04 -1.25950e-05 -7.90291e-07 -7.90291e-07  5.43235e-07  8.36022e-01  1.12297e-05  6.63821e-07  6.63821e-07
00169 0005  5.93750e+00  7.24270e-01  1.00031e+00  2.45991e-05  2.45991e-05  9.99845e-01  1.29616e-06  9.99845e-01 -1.74850e-04 -4.56316e-04 -3.60704e-05 -3.60704e-05  2.28050e-04 -1.90039e-06  2.28050e-04 -1.19825e-05 -6.17655e-07 -6.17655e-07 -1.91967e-07  8.51177e-01  6.96264e-06  3.68485e-07  3.68485e-07
00169 0006  6.56250e+00  7.45949e-01  1.00023e+00  1.61093e-05  1.61093e-05  9.99887e-01  7.67589e-07  9.99887e-01 -1.24006e-04 -3.24735e-04 -2.32256e-05 -2.32256e-05  1.62312e-04 -1.10674e-06  1.62312e-04 -1.00079e-05 -4.80093e-07 -4.80093e-07 -9.75477e-08  8.63781e-01  4.54086e-06  2.17659e-07  2.17659e-07
00169 0007  7.18750e+00  7.64495e-01  1.00017e+00  1.08953e-05  1.08953e-05  9.99917e-01  4.73863e-07  9.99917e-01 -9.04870e-05 -2.37317e-04 -1.54953e-05 -1.54953e-05  1.18628e-04 -6.73970e-07  1.18628e-04 -8.23375e-06 -3.55826e-07 -3.55826e-07 -5.68947e-08  8.74427e-01  3.06567e-06  1.34454e-07  1.34454e-07
00169 0008  7.81250e+00  7.80537e-01  1.00013e+00  7.57526e-06  7.57526e-06  9.99937e-01  3.03110e-07  9.99937e-01 -6.75244e-05 -1.77215e-04 -1.06505e-05 -1.06505e-05  8.85904e-05 -4.26241e-07  8.85904e-05 -6.37628e-06 -2.59957e-07 -2.59957e-07  2.95849e-07  8.83535e-01  2.11996e-06  8.64759e-08  8.64759e-08
00169 0009  8.43750e+00  7.94545e-01  1.00010e+00  5.40565e-06  5.40565e-06  9.99951e-01  2.00128e-07  9.99951e-01 -4.90495e-05 -1.34242e-04 -7.54166e-06 -7.54166e-06  6.71113e-05 -2.78204e-07  6.71113e-05 -5.58446e-06 -1.83384e-07 -1.83384e-07 -1.50721e-06  8.91414e-01  1.82538e-06  5.49270e-08  5.49270e-08
00169 0010  9.06250e+00  8.06880e-01  1.00007e+00  3.79802e-06  3.79802e-06  9.99964e-01  1.30659e-07  9.99964e-01 -3.15462e-05 -9.47611e-05 -5.13194e-06 -5.13194e-06  4.73754e-05 -1.74835e-07  4.73754e-05 -9.00315e-06 -1.21682e-07 -1.21682e-07 -6.91323e-06  8.98294e-01  1.84811e-06  2.08531e-08  2.08531e-08
00169 0011  9.68750e+00  8.17828e-01  1.00003e+00  1.59870e-06  1.59870e-06  9.99985e-01  5.17318e-08  9.99985e-01 -1.62511e-05 -5.00966e-05 -2.63201e-06 -2.63201e-06  2.50472e-05 -8.49461e-08  2.50472e-05 -6.81419e-06 -4.23531e-08 -4.23531e-08 -8.15241e-06  9.04351e-01  2.71418e-06 -2.05046e-09 -2.05046e-09
